Timestamp,Market_Price_EUR_MWh,BESS_Power_kW,BESS_SoC_MWh,BESS_SoC_%,BESS_Temperature_C,Operating_Mode,Fault_Flag,Fault_Code,Cycle_Count,AC_Voltage_V,AC_Frequency_Hz
2025-05-07 21:15:00,64.58,0.0,48.0,20.0,24.78,Idle,0,0,24,149246.06,49.977
2025-05-07 21:30:00,60.26,0.0,48.0,20.0,27.14,Idle,0,0,24,149547.69,49.964
2025-05-07 21:45:00,56.87,0.0,48.0,20.0,26.29,Idle,0,0,24,150173.54,50.005
2025-05-07 22:00:00,59.21,0.0,48.0,20.0,26.38,Idle,0,0,24,147993.39,49.98
2025-05-07 22:15:00,55.89,0.0,48.0,20.0,23.33,Idle,0,0,24,150655.66,50.03
2025-05-07 22:30:00,57.01,0.0,48.0,20.0,24.04,Idle,0,0,24,151816.1,50.007
2025-05-07 22:45:00,56.91,0.0,48.0,20.0,24.0,Idle,0,0,24,150238.67,49.985
2025-05-07 23:00:00,56.5,0.0,48.0,20.0,24.87,Idle,0,0,24,150711.66,49.996
2025-05-07 23:15:00,53.96,0.0,48.0,20.0,24.21,Idle,0,0,24,148816.0,50.034
2025-05-07 23:30:00,53.22,0.0,48.0,20.0,25.07,Idle,0,0,24,150269.71,49.967
2025-05-07 23:45:00,58.45,0.0,48.0,20.0,23.67,Idle,0,0,24,148752.91,50.022
2025-05-08 00:00:00,54.45,0.0,48.0,20.0,24.76,Idle,0,0,24,149685.17,49.998
2025-05-08 00:15:00,53.97,0.0,48.0,20.0,26.06,Idle,0,0,24,148910.46,49.987
2025-05-08 00:30:00,53.47,0.0,48.0,20.0,23.82,Idle,0,0,24,150765.11,49.998
2025-05-08 00:45:00,50.2,0.0,48.0,20.0,24.57,Idle,0,0,24,150124.65,49.965
2025-05-08 01:00:00,55.05,0.0,48.0,20.0,24.63,Idle,0,0,24,152004.9,50.009
2025-05-08 01:15:00,54.21,0.0,48.0,20.0,25.69,Idle,0,0,24,150607.95,49.994
2025-05-08 01:30:00,49.71,60000.0,62.25,25.94,29.56,Charge,0,0,24,148350.08,49.973
2025-05-08 01:45:00,48.81,60000.0,76.5,31.87,31.18,Charge,0,0,24,149695.74,49.993
2025-05-08 02:00:00,51.58,-60000.0,60.71,25.3,31.64,Discharge,0,0,25,149358.22,50.002
2025-05-08 02:15:00,48.45,60000.0,74.96,31.23,27.83,Charge,0,0,26,149934.24,49.992
2025-05-08 02:30:00,47.2,60000.0,89.21,37.17,33.06,Charge,0,0,26,150082.54,49.988
2025-05-08 02:45:00,43.79,60000.0,103.46,43.11,30.23,Charge,0,0,26,148970.45,49.986
2025-05-08 03:00:00,51.61,0.0,103.46,43.11,29.48,Discharge,1,2,26,150367.73,49.995
2025-05-08 03:15:00,45.4,60000.0,101.92,42.47,29.36,Charge,0,0,26,148559.38,50.012
2025-05-08 03:30:00,48.28,60000.0,116.17,48.4,33.51,Charge,0,0,26,150626.54,49.999
2025-05-08 03:45:00,44.99,60000.0,130.42,54.34,31.09,Charge,0,0,26,150011.24,50.003
2025-05-08 04:00:00,45.91,60000.0,144.67,60.28,32.46,Charge,0,0,26,148262.68,50.012
2025-05-08 04:15:00,44.0,60000.0,158.92,66.22,29.91,Charge,0,0,26,150581.35,50.018
2025-05-08 04:30:00,42.13,60000.0,173.17,72.15,30.35,Charge,0,0,26,149148.12,50.046
2025-05-08 04:45:00,43.42,60000.0,187.42,78.09,33.29,Charge,0,0,26,151160.14,49.996
2025-05-08 05:00:00,41.49,60000.0,201.67,84.03,29.65,Charge,0,0,26,151128.21,50.013
2025-05-08 05:15:00,41.38,60000.0,215.92,89.97,26.62,Charge,0,0,26,150549.49,50.015
2025-05-08 05:30:00,39.94,0.0,228.0,95.0,26.96,Idle,0,0,26,149455.07,50.0
2025-05-08 05:45:00,43.44,0.0,228.0,95.0,26.6,Idle,0,0,26,150767.31,50.005
2025-05-08 06:00:00,37.21,0.0,228.0,95.0,23.95,Idle,0,0,26,148755.41,50.018
2025-05-08 06:15:00,37.89,0.0,228.0,95.0,27.07,Idle,0,0,26,149481.67,49.984
2025-05-08 06:30:00,40.95,0.0,228.0,95.0,24.69,Idle,0,0,26,149810.43,49.977
2025-05-08 06:45:00,42.16,0.0,228.0,95.0,25.24,Idle,0,0,26,151896.46,50.009
2025-05-08 07:00:00,40.61,0.0,228.0,95.0,25.54,Idle,0,0,26,149534.6,50.002
2025-05-08 07:15:00,40.0,0.0,228.0,95.0,23.56,Idle,0,0,26,149440.37,49.989
2025-05-08 07:30:00,39.41,0.0,228.0,95.0,23.85,Idle,0,0,26,149979.91,49.983
2025-05-08 07:45:00,44.25,0.0,228.0,95.0,23.38,Idle,0,0,26,148353.65,50.0
2025-05-08 08:00:00,36.97,0.0,228.0,95.0,21.51,Idle,0,0,26,149661.97,49.989
2025-05-08 08:15:00,40.72,0.0,228.0,95.0,27.26,Idle,0,0,26,150829.83,49.991
2025-05-08 08:30:00,41.11,0.0,228.0,95.0,23.45,Idle,0,0,26,150586.29,50.011
2025-05-08 08:45:00,44.23,0.0,228.0,95.0,25.68,Idle,0,0,26,149479.13,50.006
2025-05-08 09:00:00,40.15,0.0,228.0,95.0,26.1,Idle,0,0,26,151774.97,50.007
2025-05-08 09:15:00,38.67,0.0,228.0,95.0,23.13,Idle,0,0,26,147692.47,50.004
2025-05-08 09:30:00,42.95,0.0,228.0,95.0,27.02,Idle,0,0,26,149114.57,49.992
2025-05-08 09:45:00,41.74,0.0,228.0,95.0,25.8,Idle,0,0,26,148852.28,50.007
2025-05-08 10:00:00,39.94,0.0,228.0,95.0,25.53,Idle,0,0,26,148744.86,50.017
2025-05-08 10:15:00,40.99,0.0,228.0,95.0,26.19,Idle,0,0,26,149560.07,49.96
2025-05-08 10:30:00,40.63,0.0,228.0,95.0,27.8,Idle,0,0,26,148689.17,49.987
2025-05-08 10:45:00,43.57,0.0,228.0,95.0,27.32,Idle,0,0,26,150702.76,50.041
2025-05-08 11:00:00,42.22,0.0,228.0,95.0,24.34,Idle,0,0,26,150350.94,49.993
2025-05-08 11:15:00,46.07,0.0,228.0,95.0,28.15,Idle,0,0,26,149648.65,50.016
2025-05-08 11:30:00,43.14,0.0,228.0,95.0,24.83,Idle,0,0,26,148855.06,49.996
2025-05-08 11:45:00,42.76,0.0,228.0,95.0,26.07,Idle,0,0,26,150565.28,49.99
2025-05-08 12:00:00,44.09,0.0,228.0,95.0,22.9,Idle,0,0,26,149694.29,50.001
2025-05-08 12:15:00,46.47,0.0,228.0,95.0,25.87,Idle,0,0,26,149234.72,50.016
2025-05-08 12:30:00,44.5,0.0,228.0,95.0,23.75,Idle,0,0,26,151555.95,49.948
2025-05-08 12:45:00,48.27,0.0,228.0,95.0,28.59,Idle,0,0,26,149837.28,49.99
2025-05-08 13:00:00,47.28,0.0,228.0,95.0,25.88,Idle,0,0,26,149938.63,49.967
2025-05-08 13:15:00,48.91,0.0,228.0,95.0,23.74,Idle,0,0,26,150726.22,49.976
2025-05-08 13:30:00,45.85,0.0,228.0,95.0,21.78,Idle,0,0,26,151332.05,50.001
2025-05-08 13:45:00,51.46,-60000.0,212.21,88.42,29.08,Discharge,0,0,26,151229.66,49.993
2025-05-08 14:00:00,48.98,60000.0,226.46,94.36,34.66,Charge,0,0,27,149323.05,50.03
2025-05-08 14:15:00,49.95,0.0,226.46,94.36,29.53,Discharge,1,2,27,148563.53,50.038
2025-05-08 14:30:00,56.11,-60000.0,194.88,81.2,29.36,Discharge,0,0,27,149047.78,50.012
2025-05-08 14:45:00,51.37,-60000.0,179.09,74.62,29.55,Discharge,0,0,27,151309.44,49.98
2025-05-08 15:00:00,51.36,-60000.0,163.3,68.04,30.1,Discharge,0,0,27,151000.18,49.987
2025-05-08 15:15:00,52.0,-60000.0,147.51,61.46,30.35,Discharge,0,0,27,150605.95,50.022
2025-05-08 15:30:00,54.47,-60000.0,131.72,54.88,26.27,Discharge,0,0,27,148707.87,50.034
2025-05-08 15:45:00,54.54,-60000.0,115.93,48.31,31.94,Discharge,0,0,27,149213.57,49.998
2025-05-08 16:00:00,53.7,-60000.0,100.14,41.73,33.14,Discharge,0,0,27,152222.59,49.993
2025-05-08 16:15:00,55.4,-60000.0,84.36,35.15,33.08,Discharge,0,0,27,150822.04,50.006
2025-05-08 16:30:00,56.9,-60000.0,68.57,28.57,25.97,Discharge,0,0,27,148741.57,49.997
2025-05-08 16:45:00,58.6,-60000.0,52.78,21.99,31.54,Discharge,0,0,27,150310.63,49.998
2025-05-08 17:00:00,55.48,0.0,48.0,20.0,21.28,Idle,0,0,27,151478.69,50.0
2025-05-08 17:15:00,56.33,0.0,48.0,20.0,27.91,Idle,0,0,27,148794.39,50.022
2025-05-08 17:30:00,56.76,0.0,48.0,20.0,28.51,Idle,0,0,27,150273.81,50.023
2025-05-08 17:45:00,58.12,0.0,48.0,20.0,22.72,Idle,0,0,27,148728.96,49.987
2025-05-08 18:00:00,60.59,0.0,48.0,20.0,24.8,Idle,0,0,27,149736.92,49.961
2025-05-08 18:15:00,58.75,0.0,48.0,20.0,26.03,Idle,0,0,27,150148.04,49.991
2025-05-08 18:30:00,61.33,0.0,48.0,20.0,25.23,Idle,0,0,27,149119.9,50.002
2025-05-08 18:45:00,59.99,0.0,48.0,20.0,26.9,Idle,0,0,27,150345.62,49.966
2025-05-08 19:00:00,61.61,0.0,48.0,20.0,23.44,Idle,0,0,27,151188.34,50.007
2025-05-08 19:15:00,60.02,0.0,48.0,20.0,23.01,Idle,0,0,27,150754.51,49.98
2025-05-08 19:30:00,59.23,0.0,48.0,20.0,23.87,Idle,0,0,27,150628.13,49.98
2025-05-08 19:45:00,59.48,0.0,48.0,20.0,23.23,Idle,0,0,27,148495.71,49.979
2025-05-08 20:00:00,59.3,0.0,48.0,20.0,23.8,Idle,0,0,27,149526.74,49.955
2025-05-08 20:15:00,58.59,0.0,48.0,20.0,23.45,Idle,0,0,27,150301.15,50.006
2025-05-08 20:30:00,58.21,0.0,48.0,20.0,27.67,Idle,0,0,27,148907.42,49.987
2025-05-08 20:45:00,55.99,0.0,48.0,20.0,27.8,Idle,0,0,27,149461.53,50.019
2025-05-08 21:00:00,63.45,0.0,48.0,20.0,22.55,Idle,0,0,27,148991.28,50.004
2025-05-08 21:15:00,60.75,0.0,48.0,20.0,22.87,Idle,0,0,27,148581.41,49.982
2025-05-08 21:30:00,59.99,0.0,48.0,20.0,26.65,Idle,0,0,27,151052.0,49.987
2025-05-08 21:45:00,54.71,0.0,48.0,20.0,23.26,Idle,0,0,27,151580.47,49.962
2025-05-08 22:00:00,57.98,0.0,48.0,20.0,27.62,Idle,0,0,27,149853.73,49.992
2025-05-08 22:15:00,59.39,0.0,48.0,20.0,25.03,Idle,0,0,27,151315.33,50.005
2025-05-08 22:30:00,58.29,0.0,48.0,20.0,26.29,Idle,0,0,27,151767.07,50.008
2025-05-08 22:45:00,56.65,0.0,48.0,20.0,25.43,Idle,0,0,27,150205.46,49.99
2025-05-08 23:00:00,56.77,0.0,48.0,20.0,22.48,Idle,0,0,27,151132.95,50.032
2025-05-08 23:15:00,57.28,0.0,48.0,20.0,22.15,Idle,0,0,27,150399.24,49.988
2025-05-08 23:30:00,58.4,0.0,48.0,20.0,25.98,Idle,0,0,27,152012.49,49.991
2025-05-08 23:45:00,56.17,0.0,48.0,20.0,25.31,Idle,0,0,27,150766.58,49.988
2025-05-09 00:00:00,57.03,0.0,48.0,20.0,23.34,Idle,0,0,27,149822.33,49.999
2025-05-09 00:15:00,55.05,0.0,48.0,20.0,22.74,Idle,0,0,27,151971.77,50.016
2025-05-09 00:30:00,56.8,0.0,48.0,20.0,25.3,Idle,0,0,27,150017.89,50.024
2025-05-09 00:45:00,52.03,0.0,48.0,20.0,24.12,Idle,0,0,27,149218.61,49.99
2025-05-09 01:00:00,52.05,0.0,48.0,20.0,24.24,Idle,0,0,27,150442.16,50.029
2025-05-09 01:15:00,49.25,60000.0,62.25,25.94,31.41,Charge,0,0,27,147589.69,50.035
2025-05-09 01:30:00,54.83,0.0,48.0,20.0,23.27,Idle,0,0,27,149895.16,50.008
2025-05-09 01:45:00,49.38,60000.0,62.25,25.94,33.81,Charge,0,0,27,150380.82,50.027
2025-05-09 02:00:00,49.99,0.0,48.0,20.0,27.37,Idle,0,0,27,150606.81,50.008
2025-05-09 02:15:00,49.02,60000.0,62.25,25.94,29.79,Charge,0,0,27,148833.63,49.988
2025-05-09 02:30:00,50.53,0.0,48.0,20.0,27.76,Idle,0,0,27,150993.05,49.998
2025-05-09 02:45:00,46.42,60000.0,62.25,25.94,26.18,Charge,0,0,27,151673.95,49.975
2025-05-09 03:00:00,46.95,60000.0,76.5,31.87,29.21,Charge,0,0,27,149644.98,50.024
2025-05-09 03:15:00,45.06,60000.0,90.75,37.81,29.22,Charge,0,0,27,149101.34,49.968
2025-05-09 03:30:00,45.19,60000.0,105.0,43.75,28.05,Charge,0,0,27,151392.8,50.013
2025-05-09 03:45:00,44.62,60000.0,119.25,49.69,30.46,Charge,0,0,27,150311.07,50.004
2025-05-09 04:00:00,48.15,60000.0,133.5,55.62,28.86,Charge,0,0,27,150372.19,50.012
2025-05-09 04:15:00,42.18,60000.0,147.75,61.56,31.21,Charge,0,0,27,150216.65,50.02
2025-05-09 04:30:00,43.73,60000.0,162.0,67.5,29.37,Charge,0,0,27,150157.3,49.995
2025-05-09 04:45:00,44.4,60000.0,176.25,73.44,28.94,Charge,0,0,27,150631.18,50.019
2025-05-09 05:00:00,42.29,60000.0,190.5,79.38,30.18,Charge,0,0,27,147999.9,50.003
2025-05-09 05:15:00,43.27,0.0,190.5,79.38,30.6,Charge,1,3,27,150391.81,50.002
2025-05-09 05:30:00,38.93,60000.0,219.0,91.25,29.69,Charge,0,0,27,150190.46,49.964
2025-05-09 05:45:00,43.72,0.0,228.0,95.0,23.32,Idle,0,0,27,148882.76,49.985
2025-05-09 06:00:00,41.6,0.0,228.0,95.0,26.15,Idle,0,0,27,149889.76,50.001
2025-05-09 06:15:00,46.67,0.0,228.0,95.0,25.3,Idle,0,0,27,148810.51,50.01
2025-05-09 06:30:00,40.28,0.0,228.0,95.0,24.15,Idle,0,0,27,150181.08,50.002
2025-05-09 06:45:00,40.67,0.0,228.0,95.0,23.25,Idle,0,0,27,150604.07,50.0
2025-05-09 07:00:00,40.54,0.0,228.0,95.0,24.01,Idle,0,0,27,149973.63,49.99
2025-05-09 07:15:00,43.3,0.0,228.0,95.0,23.76,Idle,0,0,27,149365.33,50.036
2025-05-09 07:30:00,38.11,0.0,228.0,95.0,27.94,Idle,0,0,27,150636.96,49.977
2025-05-09 07:45:00,39.74,0.0,228.0,95.0,22.19,Idle,0,0,27,150143.0,49.999
2025-05-09 08:00:00,42.24,0.0,228.0,95.0,22.61,Idle,0,0,27,149101.34,50.016
2025-05-09 08:15:00,38.08,0.0,228.0,95.0,27.49,Idle,0,0,27,150367.41,50.006
2025-05-09 08:30:00,41.17,0.0,228.0,95.0,24.49,Idle,0,0,27,151595.1,49.978
2025-05-09 08:45:00,40.07,0.0,228.0,95.0,29.33,Idle,0,0,27,150241.79,49.981
2025-05-09 09:00:00,38.9,0.0,228.0,95.0,25.95,Idle,0,0,27,149951.04,50.012
2025-05-09 09:15:00,42.35,0.0,228.0,95.0,21.76,Idle,0,0,27,149004.72,49.987
2025-05-09 09:30:00,41.57,0.0,228.0,95.0,29.07,Idle,0,0,27,151056.61,49.974
2025-05-09 09:45:00,41.52,0.0,228.0,95.0,27.66,Idle,0,0,27,150874.45,50.018
2025-05-09 10:00:00,37.03,0.0,228.0,95.0,23.63,Idle,0,0,27,149953.86,49.983
2025-05-09 10:15:00,38.51,0.0,228.0,95.0,26.38,Idle,0,0,27,151297.26,49.998
2025-05-09 10:30:00,39.13,0.0,228.0,95.0,27.06,Idle,0,0,27,150281.48,49.983
2025-05-09 10:45:00,44.98,0.0,228.0,95.0,24.09,Idle,0,0,27,149400.87,50.015
2025-05-09 11:00:00,44.37,0.0,228.0,95.0,20.61,Idle,0,0,27,150468.25,50.008
2025-05-09 11:15:00,40.47,0.0,228.0,95.0,28.7,Idle,0,0,27,148525.59,49.991
2025-05-09 11:30:00,47.09,0.0,228.0,95.0,22.97,Idle,0,0,27,151793.62,50.027
2025-05-09 11:45:00,45.52,0.0,228.0,95.0,25.39,Idle,0,0,27,147052.45,50.053
2025-05-09 12:00:00,44.81,0.0,228.0,95.0,22.37,Idle,0,0,27,149857.2,50.011
2025-05-09 12:15:00,46.44,0.0,228.0,95.0,25.64,Idle,0,0,27,148307.23,49.992
2025-05-09 12:30:00,41.22,0.0,228.0,95.0,25.66,Idle,0,0,27,150533.68,50.007
2025-05-09 12:45:00,44.3,0.0,228.0,95.0,23.3,Idle,0,0,27,148764.86,49.958
2025-05-09 13:00:00,45.48,0.0,228.0,95.0,25.98,Idle,0,0,27,150364.19,49.983
2025-05-09 13:15:00,49.59,0.0,228.0,95.0,23.53,Idle,0,0,27,149247.93,50.03
2025-05-09 13:30:00,44.93,0.0,228.0,95.0,27.43,Idle,0,0,27,150300.97,49.992
2025-05-09 13:45:00,48.97,0.0,228.0,95.0,24.08,Idle,0,0,27,152035.28,50.011
2025-05-09 14:00:00,46.8,0.0,228.0,95.0,25.85,Idle,0,0,27,150106.86,50.014
2025-05-09 14:15:00,50.76,-60000.0,212.21,88.42,30.98,Discharge,0,0,27,151269.35,49.975
2025-05-09 14:30:00,53.39,-60000.0,196.42,81.84,27.81,Discharge,0,0,27,150736.53,49.99
2025-05-09 14:45:00,49.92,-60000.0,180.63,75.26,29.66,Discharge,0,0,27,151408.38,50.026
2025-05-09 15:00:00,55.98,-60000.0,164.84,68.68,33.27,Discharge,0,0,27,149573.79,50.005
2025-05-09 15:15:00,53.94,-60000.0,149.05,62.11,27.81,Discharge,0,0,27,148506.01,49.991
2025-05-09 15:30:00,56.34,-60000.0,133.26,55.53,33.14,Discharge,0,0,27,149666.31,49.978
2025-05-09 15:45:00,56.39,-60000.0,117.47,48.95,28.31,Discharge,0,0,27,150142.71,49.982
2025-05-09 16:00:00,54.2,-60000.0,101.68,42.37,29.94,Discharge,0,0,27,151921.49,50.033
2025-05-09 16:15:00,58.21,-60000.0,85.89,35.79,29.82,Discharge,0,0,27,149697.4,49.987
2025-05-09 16:30:00,54.94,-60000.0,70.11,29.21,29.55,Discharge,0,0,27,147833.99,49.992
2025-05-09 16:45:00,57.74,-60000.0,54.32,22.63,29.95,Discharge,0,0,27,147830.45,50.021
2025-05-09 17:00:00,56.12,0.0,48.0,20.0,28.76,Idle,0,0,27,150011.3,49.987
2025-05-09 17:15:00,55.52,0.0,48.0,20.0,26.66,Idle,0,0,27,152634.3,50.028
2025-05-09 17:30:00,55.66,0.0,48.0,20.0,23.62,Idle,0,0,27,149427.25,50.039
2025-05-09 17:45:00,60.04,0.0,48.0,20.0,24.58,Idle,0,0,27,150129.75,49.992
2025-05-09 18:00:00,59.06,0.0,48.0,20.0,24.1,Idle,0,0,27,150464.57,50.011
2025-05-09 18:15:00,61.61,0.0,48.0,20.0,23.99,Idle,0,0,27,149339.8,49.998
2025-05-09 18:30:00,58.19,0.0,48.0,20.0,28.67,Idle,0,0,27,149939.75,50.002
2025-05-09 18:45:00,58.77,0.0,48.0,20.0,23.48,Idle,0,0,27,150814.91,50.017
2025-05-09 19:00:00,60.58,0.0,48.0,20.0,22.24,Idle,0,0,27,149673.48,49.972
2025-05-09 19:15:00,59.98,0.0,48.0,20.0,25.53,Idle,0,0,27,150867.37,50.026
2025-05-09 19:30:00,56.17,0.0,48.0,20.0,27.37,Idle,0,0,27,150365.62,49.972
2025-05-09 19:45:00,59.9,0.0,48.0,20.0,24.98,Idle,0,0,27,148077.26,50.01
2025-05-09 20:00:00,58.51,0.0,48.0,20.0,24.14,Idle,0,0,27,148072.85,49.989
2025-05-09 20:15:00,58.9,0.0,48.0,20.0,23.88,Idle,0,0,27,147476.27,49.976
2025-05-09 20:30:00,57.31,0.0,48.0,20.0,24.4,Idle,0,0,27,149488.0,49.998
2025-05-09 20:45:00,59.44,0.0,48.0,20.0,25.68,Idle,0,0,27,148383.11,50.012
2025-05-09 21:00:00,60.56,0.0,48.0,20.0,24.21,Idle,0,0,27,150517.41,49.997
2025-05-09 21:15:00,59.02,0.0,48.0,20.0,21.56,Idle,0,0,27,149937.39,49.976
2025-05-09 21:30:00,59.88,0.0,48.0,20.0,24.47,Idle,0,0,27,149914.0,50.003
2025-05-09 21:45:00,55.76,0.0,48.0,20.0,25.5,Idle,0,0,27,148221.13,50.0
2025-05-09 22:00:00,59.43,0.0,48.0,20.0,25.96,Idle,0,0,27,149240.88,50.02
2025-05-09 22:15:00,58.91,0.0,48.0,20.0,27.34,Idle,0,0,27,150154.48,49.991
2025-05-09 22:30:00,59.55,0.0,48.0,20.0,23.04,Idle,0,0,27,150228.31,49.96
2025-05-09 22:45:00,55.45,0.0,48.0,20.0,25.9,Idle,0,0,27,151332.81,50.005
2025-05-09 23:00:00,58.18,0.0,48.0,20.0,28.5,Idle,0,0,27,150335.78,49.989
2025-05-09 23:15:00,55.73,0.0,48.0,20.0,25.01,Idle,0,0,27,149004.28,49.995
2025-05-09 23:30:00,49.76,60000.0,62.25,25.94,29.44,Charge,0,0,27,150222.97,49.992
2025-05-09 23:45:00,55.34,0.0,48.0,20.0,32.0,Idle,0,0,27,149681.03,49.994
2025-05-10 00:00:00,54.65,0.0,48.0,20.0,26.27,Idle,0,0,27,149749.98,49.988
2025-05-10 00:15:00,51.25,0.0,48.0,20.0,24.34,Idle,0,0,27,149433.86,50.0
2025-05-10 00:30:00,56.25,0.0,48.0,20.0,24.49,Idle,0,0,27,148676.03,50.012
2025-05-10 00:45:00,52.53,0.0,48.0,20.0,25.58,Idle,0,0,27,149543.73,49.96
2025-05-10 01:00:00,54.21,0.0,48.0,20.0,23.61,Idle,0,0,27,149342.9,50.002
2025-05-10 01:15:00,55.26,0.0,48.0,20.0,23.04,Idle,0,0,27,149233.16,49.986
2025-05-10 01:30:00,48.85,60000.0,62.25,25.94,26.61,Charge,0,0,27,148713.92,49.972
2025-05-10 01:45:00,52.7,0.0,48.0,20.0,26.86,Idle,0,0,27,149410.71,49.979
2025-05-10 02:00:00,51.71,0.0,48.0,20.0,25.41,Idle,0,0,27,149877.34,50.002
2025-05-10 02:15:00,47.03,60000.0,62.25,25.94,31.83,Charge,0,0,27,150148.19,49.984
2025-05-10 02:30:00,49.15,60000.0,76.5,31.87,27.18,Charge,0,0,27,150446.33,50.0
2025-05-10 02:45:00,51.82,-60000.0,60.71,25.3,29.46,Discharge,0,0,28,149835.17,49.997
2025-05-10 03:00:00,47.76,60000.0,74.96,31.23,33.56,Charge,0,0,29,149305.69,49.993
2025-05-10 03:15:00,45.67,60000.0,89.21,37.17,31.61,Charge,0,0,29,149593.48,49.995
2025-05-10 03:30:00,44.19,60000.0,103.46,43.11,30.82,Charge,0,0,29,149876.39,49.97
2025-05-10 03:45:00,48.11,60000.0,117.71,49.05,28.07,Charge,0,0,29,149285.42,49.983
2025-05-10 04:00:00,43.46,60000.0,131.96,54.98,25.4,Charge,0,0,29,151760.08,50.019
2025-05-10 04:15:00,43.53,60000.0,146.21,60.92,32.22,Charge,0,0,29,149686.03,49.992
2025-05-10 04:30:00,44.1,60000.0,160.46,66.86,26.33,Charge,0,0,29,151171.38,49.973
2025-05-10 04:45:00,44.94,60000.0,174.71,72.8,27.84,Charge,0,0,29,152007.65,49.977
2025-05-10 05:00:00,48.48,60000.0,188.96,78.73,35.1,Charge,0,0,29,150314.31,50.003
2025-05-10 05:15:00,42.88,60000.0,203.21,84.67,31.6,Charge,0,0,29,148933.42,49.998
2025-05-10 05:30:00,37.82,60000.0,217.46,90.61,31.38,Charge,0,0,29,149373.74,49.981
2025-05-10 05:45:00,46.71,0.0,228.0,95.0,23.26,Idle,0,0,29,150675.8,50.005
2025-05-10 06:00:00,40.26,0.0,228.0,95.0,23.59,Idle,0,0,29,151739.31,50.003
2025-05-10 06:15:00,40.07,0.0,228.0,95.0,21.94,Idle,0,0,29,151182.16,49.965
2025-05-10 06:30:00,40.02,0.0,228.0,95.0,27.67,Idle,0,0,29,150123.83,50.006
2025-05-10 06:45:00,42.42,0.0,228.0,95.0,27.25,Idle,0,0,29,151317.2,49.984
2025-05-10 07:00:00,43.82,0.0,228.0,95.0,24.12,Idle,0,0,29,150137.45,50.021
2025-05-10 07:15:00,38.94,0.0,228.0,95.0,23.52,Idle,0,0,29,147333.75,49.978
2025-05-10 07:30:00,39.94,0.0,228.0,95.0,25.12,Idle,0,0,29,149924.6,49.965
2025-05-10 07:45:00,38.7,0.0,228.0,95.0,25.15,Idle,0,0,29,149459.8,50.0
2025-05-10 08:00:00,38.75,0.0,228.0,95.0,25.0,Idle,0,0,29,150987.59,49.977
2025-05-10 08:15:00,37.26,0.0,228.0,95.0,29.4,Idle,0,0,29,150876.86,49.983
2025-05-10 08:30:00,39.39,0.0,228.0,95.0,24.76,Idle,0,0,29,150554.17,50.003
2025-05-10 08:45:00,38.91,0.0,228.0,95.0,27.53,Idle,0,0,29,150328.38,49.975
2025-05-10 09:00:00,41.61,0.0,228.0,95.0,25.69,Idle,0,0,29,147345.66,50.017
2025-05-10 09:15:00,43.21,0.0,228.0,95.0,28.47,Idle,0,0,29,152123.0,49.965
2025-05-10 09:30:00,41.98,0.0,228.0,95.0,23.92,Idle,0,0,29,149305.13,50.009
2025-05-10 09:45:00,40.75,0.0,228.0,95.0,20.04,Idle,0,0,29,147813.75,49.966
2025-05-10 10:00:00,46.58,0.0,228.0,95.0,27.33,Idle,0,0,29,150927.15,49.969
2025-05-10 10:15:00,37.9,0.0,228.0,95.0,24.82,Idle,0,0,29,149145.9,50.018
2025-05-10 10:30:00,42.85,0.0,228.0,95.0,25.84,Idle,0,0,29,150678.45,50.025
2025-05-10 10:45:00,40.89,0.0,228.0,95.0,23.86,Idle,0,0,29,148268.62,50.02
2025-05-10 11:00:00,39.57,0.0,228.0,95.0,25.06,Idle,0,0,29,149316.52,50.004
2025-05-10 11:15:00,43.83,0.0,228.0,95.0,27.23,Idle,0,0,29,148143.5,49.999
2025-05-10 11:30:00,45.31,0.0,228.0,95.0,28.63,Idle,0,0,29,150585.95,49.998
2025-05-10 11:45:00,45.36,0.0,228.0,95.0,24.76,Idle,0,0,29,149059.81,50.003
2025-05-10 12:00:00,45.21,0.0,228.0,95.0,26.93,Idle,0,0,29,151386.32,50.02
2025-05-10 12:15:00,48.17,0.0,228.0,95.0,25.1,Idle,0,0,29,148417.42,50.002
2025-05-10 12:30:00,47.41,0.0,228.0,95.0,23.88,Idle,0,0,29,149330.0,50.032
2025-05-10 12:45:00,45.51,0.0,228.0,95.0,26.77,Idle,0,0,29,150901.39,50.01
2025-05-10 13:00:00,46.29,0.0,228.0,95.0,27.75,Idle,0,0,29,150320.0,50.011
2025-05-10 13:15:00,50.44,-60000.0,212.21,88.42,29.14,Discharge,0,0,29,151743.89,50.024
2025-05-10 13:30:00,46.79,60000.0,226.46,94.36,29.46,Charge,0,0,30,149734.12,50.017
2025-05-10 13:45:00,47.65,0.0,228.0,95.0,23.91,Idle,0,0,30,149348.01,49.991
2025-05-10 14:00:00,44.62,0.0,228.0,95.0,27.67,Idle,0,0,30,150059.97,50.01
2025-05-10 14:15:00,49.7,0.0,228.0,95.0,21.98,Idle,0,0,30,150292.04,50.0
2025-05-10 14:30:00,49.98,0.0,228.0,95.0,23.93,Idle,0,0,30,150110.01,50.004
2025-05-10 14:45:00,52.57,-60000.0,212.21,88.42,28.51,Discharge,0,0,30,150119.56,50.001
2025-05-10 15:00:00,54.02,-60000.0,196.42,81.84,31.68,Discharge,0,0,30,151338.26,50.012
