Timestamp,Irradiance_Wm2,ModuleTemp_C,PowerAC_kW,VoltageAC_V,CurrentAC_A,Frequency_Hz,Fault_Flag
2023-07-08 08:30:00,475.43,37.98,4849.43,20041.68,139990.9,49.968,0
2023-07-08 08:45:00,838.13,49.15,8548.92,20208.34,246786.0,50.021,0
2023-07-08 09:00:00,749.14,48.99,7641.25,19470.73,220583.87,49.958,0
2023-07-08 09:15:00,769.51,47.55,7849.04,19859.24,226582.28,50.017,0
2023-07-08 09:30:00,792.53,50.82,8083.76,20098.12,233358.16,49.989,0
2023-07-08 09:45:00,629.06,44.5,6416.42,19988.35,185226.19,50.035,0
2023-07-08 10:00:00,794.18,50.7,8100.68,19949.87,233846.46,49.973,0
2023-07-08 10:15:00,886.9,53.01,9046.38,19808.26,261146.51,49.994,0
2023-07-08 10:30:00,1078.54,56.75,10200.0,19813.92,294448.64,50.033,0
2023-07-08 10:45:00,784.36,50.14,8000.49,19917.43,230954.29,49.974,0
2023-07-08 11:00:00,1049.38,57.02,10200.0,19929.78,294448.64,50.016,0
2023-07-08 11:15:00,923.95,52.26,9424.33,20096.39,272056.84,49.97,0
2023-07-08 11:30:00,1058.69,54.27,10200.0,20108.64,294448.64,49.992,0
2023-07-08 11:45:00,963.01,54.29,9822.71,20277.27,283557.28,50.0,0
2023-07-08 12:00:00,888.02,50.73,9057.8,19918.0,261476.06,50.008,0
2023-07-08 12:15:00,934.41,53.12,9531.01,19961.52,275136.68,49.976,0
2023-07-08 12:30:00,1054.79,54.4,10200.0,19705.91,294448.64,50.006,0
2023-07-08 12:45:00,1032.81,54.05,10200.0,20098.79,294448.64,49.979,0
2023-07-08 13:00:00,901.41,50.13,9194.39,20152.43,265419.18,50.015,0
2023-07-08 13:15:00,675.95,43.98,6894.74,20010.91,199034.01,49.969,0
2023-07-08 13:30:00,989.73,52.49,10095.21,20144.22,291423.69,49.979,0
2023-07-08 13:45:00,900.45,48.92,9184.61,20145.52,265136.73,49.994,0
2023-07-08 14:00:00,943.42,51.44,9622.87,20028.38,277788.41,50.01,0
2023-07-08 14:15:00,748.65,44.1,7636.24,19787.33,220439.31,50.038,0
2023-07-08 14:30:00,967.92,49.96,9872.77,19992.26,285002.29,49.998,0
2023-07-08 14:45:00,711.18,43.38,7254.0,20000.99,209404.85,50.023,0
2023-07-08 15:00:00,939.26,48.86,9580.46,19973.49,276563.99,49.981,0
2023-07-08 15:15:00,484.34,35.58,4940.29,19957.04,142613.79,50.002,0
2023-07-08 15:30:00,549.15,38.13,5601.3,19826.98,161695.74,50.01,0
2023-07-08 15:45:00,641.39,38.9,6542.18,20009.44,188856.57,50.023,0
2023-07-08 16:00:00,481.44,34.38,4910.68,19747.86,141759.21,50.004,0
2023-07-08 16:15:00,467.56,31.51,4769.09,20201.23,137671.75,49.985,0
2023-07-08 16:30:00,445.19,31.38,4540.98,20050.06,131086.84,50.021,0
2023-07-08 16:45:00,375.36,27.37,3828.7,19820.85,110525.09,50.0,0
2023-07-08 17:00:00,235.36,24.48,2400.71,19712.05,69302.57,49.984,0
2023-07-08 17:15:00,105.79,20.9,1079.08,20000.85,31150.47,49.981,0
2023-07-08 17:30:00,171.04,21.43,1744.64,20050.13,50363.44,50.003,0
2023-07-08 17:45:00,178.75,20.97,1823.21,20047.01,52631.48,50.02,0
2023-07-08 18:00:00,1.74,16.44,17.79,20093.94,513.57,49.983,0
2023-07-08 18:15:00,0.0,17.97,0.0,20051.32,0.0,49.971,0
2023-07-08 18:30:00,107.99,20.7,1101.5,20076.43,31797.6,50.016,0
2023-07-08 18:45:00,42.23,18.78,430.78,19900.64,12435.61,50.013,0
2023-07-08 19:00:00,130.42,21.98,1330.25,20331.82,38400.88,50.004,0
2023-07-08 19:15:00,157.88,22.28,1610.38,19738.22,46487.75,50.021,0
2023-07-08 19:30:00,0.0,16.59,0.0,20316.23,0.0,49.983,0
2023-07-08 19:45:00,99.78,20.31,1017.72,19958.7,29379.0,49.928,0
2023-07-08 20:00:00,0.0,18.31,0.0,19852.9,0.0,49.998,0
2023-07-08 20:15:00,5.9,17.28,60.23,20260.81,1738.57,49.982,0
2023-07-08 20:30:00,3.33,18.29,33.94,20061.98,979.78,49.932,0
2023-07-08 20:45:00,0.0,16.5,0.0,19947.34,0.0,50.004,0
2023-07-08 21:00:00,0.0,17.88,0.0,20091.4,0.0,49.998,0
2023-07-08 21:15:00,150.38,22.16,1533.9,20061.07,44279.77,49.963,0
2023-07-08 21:30:00,11.41,18.33,116.35,20328.31,3358.85,49.985,0
2023-07-08 21:45:00,0.0,17.11,0.0,19976.95,0.0,50.022,0
2023-07-08 22:00:00,166.48,21.77,1698.12,20207.17,49020.41,50.0,0
2023-07-08 22:15:00,0.0,17.9,0.0,19901.03,0.0,49.972,0
2023-07-08 22:30:00,0.0,19.24,0.0,20223.16,0.0,49.998,0
2023-07-08 22:45:00,41.45,19.22,422.81,19733.96,12205.61,50.025,0
2023-07-08 23:00:00,0.0,17.2,0.0,20012.57,0.0,49.989,0
2023-07-08 23:15:00,54.87,18.7,559.69,19853.36,16156.85,50.018,0
2023-07-08 23:30:00,0.0,16.78,0.0,20009.92,0.0,49.975,0
2023-07-08 23:45:00,2.75,17.95,28.01,19701.05,808.68,49.973,0
2023-07-09 00:00:00,0.0,16.84,0.0,19972.96,0.0,50.034,0
2023-07-09 00:15:00,0.0,17.68,0.0,20444.04,0.0,49.991,0
2023-07-09 00:30:00,19.46,19.74,198.48,19943.31,5729.65,49.969,0
2023-07-09 00:45:00,26.95,17.86,274.88,19696.25,7935.02,50.01,0
2023-07-09 01:00:00,46.8,19.95,477.31,19737.57,13778.82,50.006,0
2023-07-09 01:15:00,100.35,19.84,1023.61,20127.3,29549.14,50.012,0
2023-07-09 01:30:00,0.0,16.91,0.0,19877.87,0.0,49.987,0
2023-07-09 01:45:00,0.0,18.08,0.0,20030.86,0.0,49.977,0
2023-07-09 02:00:00,0.0,18.82,0.0,20250.68,0.0,49.995,0
2023-07-09 02:15:00,8.82,17.18,89.97,19991.19,2597.22,50.004,0
2023-07-09 02:30:00,0.0,17.45,0.0,19616.78,0.0,50.011,0
2023-07-09 02:45:00,99.44,21.59,1014.3,19816.07,29280.45,50.021,0
2023-07-09 03:00:00,0.0,17.26,0.0,19840.18,0.0,50.007,0
2023-07-09 03:15:00,0.0,17.79,0.0,19613.0,0.0,49.985,0
2023-07-09 03:30:00,0.0,17.07,0.0,20174.7,0.0,49.975,0
2023-07-09 03:45:00,0.0,19.21,0.0,19831.92,0.0,50.011,0
2023-07-09 04:00:00,3.57,18.54,36.46,20061.94,1052.5,50.023,0
2023-07-09 04:15:00,155.69,23.09,1588.04,19637.58,45842.63,50.017,0
2023-07-09 04:30:00,0.0,18.6,0.0,20630.2,0.0,49.997,0
2023-07-09 04:45:00,0.0,16.45,0.0,20178.12,0.0,49.985,0
2023-07-09 05:00:00,56.88,19.19,580.18,20115.17,16748.3,50.026,0
2023-07-09 05:15:00,87.08,21.01,888.2,19718.04,25640.24,50.026,0
2023-07-09 05:30:00,0.0,18.8,0.0,20141.36,0.0,50.004,0
2023-07-09 05:45:00,0.0,21.39,0.0,20171.06,0.0,49.977,0
2023-07-09 06:00:00,0.0,20.93,0.0,20309.49,0.0,50.023,0
2023-07-09 06:15:00,158.4,24.7,1615.67,19840.87,46640.26,50.023,0
2023-07-09 06:30:00,93.56,25.22,954.27,20140.3,27547.27,49.991,0
2023-07-09 06:45:00,0.0,22.84,0.0,19935.35,0.0,49.946,0
2023-07-09 07:00:00,290.05,31.99,2958.52,19837.53,85405.16,50.02,0
2023-07-09 07:15:00,345.82,33.25,3527.35,20080.11,101825.78,50.006,0
2023-07-09 07:30:00,496.78,37.81,5067.18,20005.47,146276.75,49.99,0
2023-07-09 07:45:00,658.43,41.61,6716.03,20140.0,193875.0,50.012,0
2023-07-09 08:00:00,385.67,35.74,3933.83,19595.02,113559.93,50.003,0
2023-07-09 08:15:00,670.08,43.19,6834.79,20074.79,197303.36,50.003,0
2023-07-09 08:30:00,600.6,41.11,6126.1,19960.69,176845.29,50.001,0
2023-07-09 08:45:00,576.43,40.08,5879.57,19652.84,169728.47,50.039,0
2023-07-09 09:00:00,781.72,48.17,7973.55,20254.96,230176.62,50.007,0
2023-07-09 09:15:00,645.2,45.04,6581.09,20069.1,189979.69,50.013,0
2023-07-09 09:30:00,794.03,47.57,8099.09,20033.74,233800.47,50.029,0
2023-07-09 09:45:00,1038.42,55.92,10200.0,20091.44,294448.64,50.052,0
2023-07-09 10:00:00,1112.24,58.36,10200.0,20094.89,294448.64,50.015,0
2023-07-09 10:15:00,1037.11,56.26,10200.0,20202.23,294448.64,49.99,0
2023-07-09 10:30:00,829.31,52.23,8458.97,20214.34,244189.39,50.024,0
2023-07-09 10:45:00,867.71,52.04,8850.59,19761.1,255494.61,49.987,0
2023-07-09 11:00:00,854.47,49.97,8715.64,20300.17,251598.76,49.97,0
2023-07-09 11:15:00,1051.48,57.07,10200.0,20212.79,294448.64,50.002,0
2023-07-09 11:30:00,1187.54,57.33,10200.0,20097.71,294448.64,50.023,0
2023-07-09 11:45:00,935.3,53.19,9540.07,19544.41,275398.19,50.023,0
2023-07-09 12:00:00,1120.41,57.45,10200.0,20271.56,294448.64,49.992,0
2023-07-09 12:15:00,1016.68,54.08,10200.0,19700.39,294448.64,50.06,0
2023-07-09 12:30:00,997.19,53.45,10171.31,20245.23,293620.35,49.973,0
2023-07-09 12:45:00,1052.83,53.7,10200.0,20215.44,294448.64,49.984,0
2023-07-09 13:00:00,1051.28,54.44,10200.0,20146.77,294448.64,49.973,0
2023-07-09 13:15:00,818.62,49.11,8349.91,19861.36,241041.06,50.034,0
2023-07-09 13:30:00,828.09,47.04,8446.49,20104.55,243829.19,49.975,0
2023-07-09 13:45:00,922.17,52.14,9406.16,20022.72,271532.45,49.989,0
2023-07-09 14:00:00,1021.29,51.41,10200.0,19887.28,294448.64,49.978,0
2023-07-09 14:15:00,834.23,48.25,8509.1,19935.37,245636.61,50.04,0
2023-07-09 14:30:00,791.04,44.08,8068.65,19761.77,232921.96,49.969,0
2023-07-09 14:45:00,956.59,47.69,9757.25,19859.6,281667.67,49.979,0
2023-07-09 15:00:00,834.01,45.54,8506.86,19996.01,245571.94,49.994,0
2023-07-09 15:15:00,545.18,36.34,5560.84,19936.69,160527.51,50.001,0
2023-07-09 15:30:00,638.43,39.22,6512.0,20007.4,187985.11,50.003,0
2023-07-09 15:45:00,545.79,35.46,5567.08,19796.42,160707.82,49.984,0
2023-07-09 16:00:00,534.53,33.53,5452.19,19953.89,157391.08,50.024,0
2023-07-09 16:15:00,546.03,34.23,5569.51,19908.49,160777.92,49.965,0
2023-07-09 16:30:00,418.73,30.44,4271.01,20359.02,123293.46,49.999,0
2023-07-09 16:45:00,331.06,27.29,3376.82,20233.48,97480.48,50.052,0
2023-07-09 17:00:00,240.42,23.04,2452.24,20120.68,70790.03,50.007,0
2023-07-09 17:15:00,279.64,24.89,2852.32,20071.31,82339.33,49.995,0
2023-07-09 17:30:00,106.16,19.92,1082.86,20180.62,31259.54,50.007,0
2023-07-09 17:45:00,28.52,18.18,290.93,19970.58,8398.49,49.982,0
2023-07-09 18:00:00,0.0,18.7,0.0,19991.61,0.0,50.013,0
2023-07-09 18:15:00,0.0,18.51,0.0,19697.39,0.0,49.985,0
2023-07-09 18:30:00,0.0,18.71,0.0,20243.14,0.0,50.009,0
2023-07-09 18:45:00,13.45,18.75,137.24,19953.59,3961.7,50.011,0
2023-07-09 19:00:00,0.0,19.04,0.0,19955.36,0.0,50.038,0
2023-07-09 19:15:00,0.0,17.38,0.0,19832.56,0.0,50.017,0
2023-07-09 19:30:00,0.0,17.22,0.0,19990.03,0.0,50.061,0
2023-07-09 19:45:00,0.0,18.69,0.0,19994.47,0.0,50.01,0
2023-07-09 20:00:00,0.0,17.75,0.0,20177.41,0.0,49.953,0
2023-07-09 20:15:00,0.0,18.07,0.0,20026.51,0.0,50.024,0
2023-07-09 20:30:00,0.0,16.78,0.0,19638.66,0.0,49.995,0
2023-07-09 20:45:00,0.0,18.69,0.0,20010.15,0.0,50.028,0
2023-07-09 21:00:00,152.83,20.09,1558.84,20104.96,44999.95,50.003,0
2023-07-09 21:15:00,0.0,16.24,0.0,20117.91,0.0,50.002,1
2023-07-09 21:30:00,63.58,17.77,648.52,19925.39,18721.09,49.997,0
2023-07-09 21:45:00,0.0,18.79,0.0,19850.24,0.0,49.986,0
2023-07-09 22:00:00,104.92,20.58,1070.22,20205.3,30894.54,49.993,0
2023-07-09 22:15:00,51.08,19.95,521.04,19773.54,15041.12,49.995,0
2023-07-09 22:30:00,0.0,18.74,0.0,19826.02,0.0,50.024,0
2023-07-09 22:45:00,153.4,22.51,1564.72,20067.07,45169.69,49.977,0
2023-07-09 23:00:00,0.0,17.18,0.0,20424.33,0.0,49.992,0
2023-07-09 23:15:00,38.98,18.76,397.62,20027.49,11478.31,49.988,0
2023-07-09 23:30:00,13.42,18.78,136.89,19994.08,3951.76,49.999,0
2023-07-09 23:45:00,0.0,17.35,0.0,19872.51,0.0,50.004,0
2023-07-10 00:00:00,118.76,22.61,1211.39,19445.84,34969.87,49.999,0
2023-07-10 00:15:00,0.0,18.62,0.0,20372.91,0.0,50.028,0
2023-07-10 00:30:00,0.0,19.39,0.0,20215.16,0.0,49.987,0
2023-07-10 00:45:00,96.07,20.21,979.96,20274.61,28289.04,50.005,0
2023-07-10 01:00:00,0.0,18.47,0.0,20266.47,0.0,49.989,0
2023-07-10 01:15:00,0.0,17.87,0.0,19987.52,0.0,50.015,0
2023-07-10 01:30:00,0.0,17.4,0.0,19906.91,0.0,50.032,0
2023-07-10 01:45:00,0.0,16.1,0.0,19955.6,0.0,50.032,0
2023-07-10 02:00:00,44.61,18.48,454.99,19836.58,13134.44,49.988,0
2023-07-10 02:15:00,32.03,19.45,326.67,20019.69,9430.11,50.02,0
2023-07-10 02:30:00,1.7,17.76,17.34,19930.51,500.63,49.974,0
2023-07-10 02:45:00,0.0,18.2,0.0,19978.95,0.0,50.004,0
2023-07-10 03:00:00,146.75,21.71,1496.87,19682.6,43211.04,50.011,0
2023-07-10 03:15:00,2.66,17.22,27.09,19990.51,781.95,50.002,0
2023-07-10 03:30:00,72.37,19.1,738.21,20010.3,21310.32,49.98,0
2023-07-10 03:45:00,117.89,20.95,1202.49,20212.28,34712.78,49.959,0
2023-07-10 04:00:00,0.0,19.74,0.0,19792.71,0.0,50.003,0
2023-07-10 04:15:00,0.0,18.23,0.0,20318.34,0.0,49.977,0
2023-07-10 04:30:00,0.0,19.45,0.0,19925.98,0.0,50.034,0
2023-07-10 04:45:00,0.0,16.31,0.0,19712.12,0.0,49.995,0
2023-07-10 05:00:00,0.0,18.19,0.0,19882.52,0.0,49.982,0
2023-07-10 05:15:00,228.55,24.86,2331.21,20031.56,67296.22,49.98,0
2023-07-10 05:30:00,0.0,19.03,0.0,20140.78,0.0,49.997,0
2023-07-10 05:45:00,0.0,20.65,0.0,20350.13,0.0,49.998,0
2023-07-10 06:00:00,119.0,21.79,1213.82,19868.93,35039.98,49.99,0
2023-07-10 06:15:00,118.05,25.42,1204.09,20104.18,34759.06,49.978,0
2023-07-10 06:30:00,155.42,26.62,1585.29,19691.53,45763.51,50.021,0
2023-07-10 06:45:00,180.19,27.82,1837.96,19740.48,53057.43,50.002,0
2023-07-10 07:00:00,276.09,30.61,2816.17,19844.94,81295.77,50.002,0
2023-07-10 07:15:00,299.89,32.37,3058.84,20053.32,88301.13,50.023,0
2023-07-10 07:30:00,426.67,35.91,4352.03,20270.63,125632.39,49.982,0
2023-07-10 07:45:00,399.81,34.88,4078.04,20019.31,117722.9,50.007,0
2023-07-10 08:00:00,490.79,37.1,5006.04,20073.5,144512.03,50.006,0
2023-07-10 08:15:00,516.54,37.35,5268.72,19935.36,152094.83,50.023,0
2023-07-10 08:30:00,568.54,43.23,5799.1,20414.87,167405.59,49.979,0
2023-07-10 08:45:00,622.61,42.63,6350.6,20022.73,183325.91,50.019,0
2023-07-10 09:00:00,636.72,43.69,6494.56,19952.75,187481.93,49.999,0
2023-07-10 09:15:00,766.79,48.4,7821.21,20077.58,225778.89,50.008,0
2023-07-10 09:30:00,775.88,47.35,7913.98,19874.11,228456.87,50.0,0
2023-07-10 09:45:00,758.1,48.99,7732.62,20612.01,223221.55,49.98,0
2023-07-10 10:00:00,786.79,49.46,8025.27,20009.14,231669.55,50.019,0
2023-07-10 10:15:00,910.56,51.55,9287.73,20301.63,268113.64,49.986,0
2023-07-10 10:30:00,947.74,52.98,9666.92,19653.66,279060.04,50.009,0
2023-07-10 10:45:00,963.07,53.36,9823.26,19180.47,283573.21,49.985,0
2023-07-10 11:00:00,926.85,54.58,9453.92,20174.72,272911.15,50.017,0
2023-07-10 11:15:00,1102.55,57.06,10200.0,20294.07,294448.64,50.003,0
2023-07-10 11:30:00,946.14,53.18,9650.58,20186.18,278588.34,50.002,0
2023-07-10 11:45:00,1122.62,60.06,10200.0,19737.25,294448.64,49.986,0
2023-07-10 12:00:00,788.76,49.86,8045.38,20113.98,232250.0,49.999,0
2023-07-10 12:15:00,810.69,49.89,8269.07,19953.17,238707.57,49.978,0
2023-07-10 12:30:00,1082.14,56.43,10200.0,20052.24,294448.64,49.999,0
2023-07-10 12:45:00,1074.33,54.3,10200.0,20203.68,294448.64,49.949,0
2023-07-10 13:00:00,958.09,51.06,9772.52,20031.06,282108.23,49.977,0
2023-07-10 13:15:00,873.09,48.58,8905.48,20093.75,257079.17,50.006,0
2023-07-10 13:30:00,982.87,51.96,10025.23,19974.12,289403.42,50.011,0
2023-07-10 13:45:00,706.54,46.36,7206.72,19768.73,208040.07,50.023,0
2023-07-10 14:00:00,859.97,47.4,8771.72,20359.65,253217.76,50.013,0
2023-07-10 14:15:00,925.42,48.41,9439.25,20065.8,272487.54,50.02,0
2023-07-10 14:30:00,814.59,46.69,8308.82,20020.5,239854.94,50.012,0
2023-07-10 14:45:00,519.09,39.0,5294.7,19918.13,152844.69,50.018,0
2023-07-10 15:00:00,639.76,36.99,6525.6,19691.51,188377.91,50.019,0
2023-07-10 15:15:00,671.06,39.59,6844.8,20015.75,197592.34,49.992,0
2023-07-10 15:30:00,612.22,38.22,6244.6,19846.17,180266.02,49.974,0
2023-07-10 15:45:00,628.05,36.42,6406.14,20103.09,184929.19,49.996,0
2023-07-10 16:00:00,591.53,35.67,6033.57,20411.06,174174.12,50.002,0
2023-07-10 16:15:00,664.41,37.02,6776.97,20267.47,195634.22,50.006,0
2023-07-10 16:30:00,412.57,29.75,4208.17,20184.53,121479.3,50.02,0
2023-07-10 16:45:00,220.27,23.99,2246.76,20267.06,64858.31,49.99,0
2023-07-10 17:00:00,349.9,26.46,3568.99,20040.85,103027.72,49.985,0
2023-07-10 17:15:00,185.07,24.29,1887.69,19752.8,54492.86,50.045,0
2023-07-10 17:30:00,174.24,21.08,1777.24,20102.74,51304.44,50.039,0
2023-07-10 17:45:00,95.04,20.85,969.37,19925.9,27983.28,49.952,0
2023-07-10 18:00:00,0.0,18.8,0.0,19862.51,0.0,50.009,0
2023-07-10 18:15:00,35.24,17.61,359.43,19823.68,10375.86,50.031,0
2023-07-10 18:30:00,116.7,20.42,1190.36,20069.75,34362.79,49.986,0
2023-07-10 18:45:00,0.0,19.01,0.0,20318.29,0.0,49.995,0
2023-07-10 19:00:00,136.17,20.42,1388.9,19983.62,40094.0,49.973,0
2023-07-10 19:15:00,223.25,23.47,2277.18,19838.31,65736.45,50.005,0
2023-07-10 19:30:00,0.0,17.03,0.0,19590.86,0.0,50.017,0
2023-07-10 19:45:00,0.0,16.63,0.0,20191.69,0.0,50.001,0
2023-07-10 20:00:00,28.32,20.49,288.86,19851.56,8338.68,49.991,0
2023-07-10 20:15:00,0.0,18.04,0.0,20005.48,0.0,50.01,0
2023-07-10 20:30:00,90.76,20.84,925.76,20105.65,26724.48,50.028,0
2023-07-10 20:45:00,0.0,17.74,0.0,19836.56,0.0,49.987,0
2023-07-10 21:00:00,88.05,20.17,898.11,20262.01,25926.25,49.993,0
2023-07-10 21:15:00,0.0,18.47,0.0,20236.19,0.0,49.984,0
2023-07-10 21:30:00,0.0,18.13,0.0,20035.0,0.0,50.014,0
2023-07-10 21:45:00,0.0,17.33,0.0,19743.32,0.0,50.041,0
2023-07-10 22:00:00,0.0,17.22,0.0,19962.63,0.0,49.977,0
2023-07-10 22:15:00,20.79,18.19,212.01,20314.49,6120.23,50.003,0
2023-07-10 22:30:00,271.63,25.3,2770.67,19868.38,79982.37,50.013,0
2023-07-10 22:45:00,0.0,17.77,0.0,19743.18,0.0,49.975,0
2023-07-10 23:00:00,43.13,18.41,439.89,20142.65,12698.5,49.997,0
2023-07-10 23:15:00,0.0,17.28,0.0,19741.07,0.0,49.996,0
2023-07-10 23:30:00,115.25,20.72,1175.57,20264.3,33935.87,50.001,0
2023-07-10 23:45:00,111.36,21.16,1135.92,19957.12,32791.17,50.008,0
2023-07-11 00:00:00,0.0,16.06,0.0,20079.82,0.0,49.971,0
2023-07-11 00:15:00,164.21,21.31,1674.96,19760.88,48352.01,49.942,0
2023-07-11 00:30:00,197.68,22.19,2016.29,20184.81,58205.2,50.013,0
2023-07-11 00:45:00,0.0,16.34,0.0,20207.29,0.0,49.971,0
2023-07-11 01:00:00,0.0,18.31,0.0,19805.1,0.0,49.995,0
2023-07-11 01:15:00,0.0,17.45,0.0,20088.68,0.0,50.019,0
2023-07-11 01:30:00,0.0,18.15,0.0,19860.29,0.0,49.979,0
2023-07-11 01:45:00,0.0,18.01,0.0,19853.94,0.0,50.027,0
2023-07-11 02:00:00,0.0,17.27,0.0,19930.9,0.0,50.008,0
2023-07-11 02:15:00,0.0,17.91,0.0,20269.83,0.0,49.998,0
2023-07-11 02:30:00,116.32,20.91,1186.42,20042.56,34248.94,50.002,0
2023-07-11 02:45:00,0.0,19.37,0.0,19780.15,0.0,49.994,0
2023-07-11 03:00:00,57.3,20.63,584.45,20184.19,16871.65,50.001,0
2023-07-11 03:15:00,0.0,17.36,0.0,20267.21,0.0,49.968,0
2023-07-11 03:30:00,52.66,19.73,537.16,20159.59,15506.38,50.002,0
2023-07-11 03:45:00,63.48,18.55,647.46,20056.89,18690.49,50.025,0
2023-07-11 04:00:00,0.0,19.47,0.0,20095.84,0.0,50.034,0
2023-07-11 04:15:00,0.0,17.33,0.0,19655.09,0.0,50.021,0
2023-07-11 04:30:00,0.0,17.48,0.0,19895.13,0.0,50.042,0
2023-07-11 04:45:00,130.04,21.56,1326.4,20091.34,38289.81,50.005,0
2023-07-11 05:00:00,95.38,20.01,972.86,20007.72,28083.98,50.027,0
2023-07-11 05:15:00,100.05,20.76,1020.51,19934.44,29459.45,49.989,0
2023-07-11 05:30:00,0.0,20.72,0.0,19736.89,0.0,50.03,0
2023-07-11 05:45:00,0.0,19.19,0.0,20213.07,0.0,50.023,0
2023-07-11 06:00:00,0.0,21.44,0.0,20258.68,0.0,50.011,0
2023-07-11 06:15:00,33.57,23.52,342.45,19936.61,9885.64,50.031,0
2023-07-11 06:30:00,87.53,24.25,892.84,19960.86,25774.09,50.007,0
2023-07-11 06:45:00,44.91,24.65,458.11,20214.87,13224.53,49.982,0
2023-07-11 07:00:00,263.54,31.17,2688.11,19952.36,77599.1,49.976,0
2023-07-11 07:15:00,362.74,32.48,3699.91,19936.22,106807.26,49.983,0
2023-07-11 07:30:00,66.96,26.49,682.97,19530.04,19715.56,50.007,0
2023-07-11 07:45:00,600.0,40.39,6119.95,20149.62,176667.84,49.977,0
2023-07-11 08:00:00,586.33,41.6,5980.53,20101.79,172643.04,49.998,0
2023-07-11 08:15:00,464.74,38.84,4740.35,20173.65,136842.15,49.98,0
2023-07-11 08:30:00,637.06,43.22,6498.02,19955.92,187581.54,50.02,0
2023-07-11 08:45:00,656.59,44.11,6697.18,19925.47,193330.96,49.963,0
2023-07-11 09:00:00,655.49,44.32,6685.97,19478.21,193007.27,49.986,0
2023-07-11 09:15:00,673.15,45.5,6866.09,20029.46,198207.0,49.981,0
2023-07-11 09:30:00,854.83,50.3,8719.25,19940.92,251703.03,49.988,0
2023-07-11 09:45:00,855.41,50.76,8725.2,20052.43,251874.91,50.011,0
2023-07-11 10:00:00,809.12,50.74,8253.06,20015.96,238245.46,50.014,0
2023-07-11 10:15:00,810.82,49.87,8270.33,20049.81,238743.9,49.993,0
2023-07-11 10:30:00,973.4,55.53,9928.65,20108.79,286615.5,49.985,0
2023-07-11 10:45:00,877.14,51.81,8946.78,20352.99,258271.41,50.011,0
2023-07-11 11:00:00,822.72,50.5,8391.78,20140.52,242249.87,49.984,0
2023-07-11 11:15:00,1139.51,57.45,10200.0,19758.81,294448.64,49.985,0
2023-07-11 11:30:00,1094.78,56.84,10200.0,20224.0,294448.64,50.029,0
2023-07-11 11:45:00,952.23,54.32,9712.72,19946.11,280381.97,49.992,0
2023-07-11 12:00:00,932.9,53.12,9515.58,20079.4,274691.18,50.017,0
2023-07-11 12:15:00,982.22,54.0,10018.6,19704.14,289212.17,49.99,0
2023-07-11 12:30:00,998.94,53.52,10189.16,20005.05,294135.78,49.994,0
2023-07-11 12:45:00,1016.26,52.5,10200.0,20209.85,294448.64,50.002,0
2023-07-11 13:00:00,1045.36,55.1,10200.0,20327.06,294448.64,50.01,0
2023-07-11 13:15:00,968.66,52.85,9880.38,19795.84,285221.97,49.972,0
2023-07-11 13:30:00,809.1,48.27,8252.8,20139.23,238237.73,49.982,0
2023-07-11 13:45:00,1011.54,52.83,10200.0,19793.27,294448.64,49.965,0
2023-07-11 14:00:00,650.2,41.8,6632.06,20341.26,191451.11,50.002,0
2023-07-11 14:15:00,837.55,46.72,8543.06,20156.9,246616.84,50.036,0
2023-07-11 14:30:00,702.73,42.22,7167.8,19950.2,206916.42,50.002,0
2023-07-11 14:45:00,711.61,42.28,0.0,20228.18,0.0,50.013,1
2023-07-11 15:00:00,791.75,44.72,8075.89,19777.36,233130.95,50.004,0
2023-07-11 15:15:00,714.16,40.31,7284.48,20182.32,210284.86,50.005,0
2023-07-11 15:30:00,700.79,41.15,7148.06,20216.07,206346.77,49.998,0
2023-07-11 15:45:00,788.43,41.51,8042.04,20086.41,232153.57,49.975,0
2023-07-11 16:00:00,597.09,36.74,6090.3,19676.22,175811.74,49.985,0
2023-07-11 16:15:00,529.26,32.34,5398.5,20225.89,155841.27,50.004,0
2023-07-11 16:30:00,283.76,27.33,2894.38,19805.58,83553.45,50.021,0
2023-07-11 16:45:00,489.67,30.1,4994.66,19844.91,144183.48,49.981,0
2023-07-11 17:00:00,268.8,26.01,2741.81,19966.45,79149.16,50.006,0
2023-07-11 17:15:00,210.89,22.66,2151.09,20154.07,62096.5,49.977,0
2023-07-11 17:30:00,110.5,20.89,1127.08,19906.58,32535.89,49.997,0
2023-07-11 17:45:00,78.11,20.97,796.71,19984.51,22999.06,50.013,0
2023-07-11 18:00:00,166.5,21.59,1698.32,19906.46,49026.3,49.979,0
2023-07-11 18:15:00,86.74,19.59,884.77,20121.86,25541.1,49.99,0
2023-07-11 18:30:00,0.0,17.99,0.0,19777.23,0.0,49.992,0
2023-07-11 18:45:00,138.04,19.74,1408.02,20094.76,40646.15,50.065,0
2023-07-11 19:00:00,41.1,19.8,419.24,19944.68,12102.48,50.028,0
2023-07-11 19:15:00,0.0,18.13,0.0,19847.93,0.0,50.035,0
2023-07-11 19:30:00,20.11,18.38,205.09,19974.69,5920.4,50.013,0
2023-07-11 19:45:00,0.0,17.8,0.0,20257.43,0.0,50.025,0
2023-07-11 20:00:00,74.98,20.81,764.77,20042.89,22076.92,49.957,0
2023-07-11 20:15:00,0.0,17.9,0.0,19659.17,0.0,49.986,0
